n,app,alg,score_type,avg_cume_score
47,CATHEDRAL,FATCAT,TM-Score,0.32240873914992817426
48,CATHEDRAL,FATCAT,TM-Score,0.32128884800393182636
49,CATHEDRAL,FATCAT,TM-Score,0.31952435429307896093
50,CATHEDRAL,FATCAT,TM-Score,0.31816404532812621740
51,CATHEDRAL,FATCAT,TM-Score,0.31642585997530561913
52,CATHEDRAL,FATCAT,TM-Score,0.31485803005706427670
53,CATHEDRAL,FATCAT,TM-Score,0.31332041561892036678
54,CATHEDRAL,FATCAT,TM-Score,0.31189034736817762305
55,CATHEDRAL,FATCAT,TM-Score,0.31079389775579675475
56,CATHEDRAL,FATCAT,TM-Score,0.30968436289912877155
57,CATHEDRAL,FATCAT,TM-Score,0.30846937715144823332
58,CATHEDRAL,FATCAT,TM-Score,0.30727654300255228134
59,CATHEDRAL,FATCAT,TM-Score,0.30605797214654378745
60,CATHEDRAL,FATCAT,TM-Score,0.30470564596984537165
61,CATHEDRAL,FATCAT,TM-Score,0.30374044896366421536
62,CATHEDRAL,FATCAT,TM-Score,0.30285358310138614802
63,CATHEDRAL,FATCAT,TM-Score,0.30146788101620295811
64,CATHEDRAL,FATCAT,TM-Score,0.30047988736967031248
65,CATHEDRAL,FATCAT,TM-Score,0.29963123410504581593
66,CATHEDRAL,FATCAT,TM-Score,0.29853430562526611588
67,CATHEDRAL,FATCAT,TM-Score,0.29752395265870029556
68,CATHEDRAL,FATCAT,TM-Score,0.29663171051118616216
69,CATHEDRAL,FATCAT,TM-Score,0.29556987855445035047
70,CATHEDRAL,FATCAT,TM-Score,0.29483224237433904645
71,CATHEDRAL,FATCAT,TM-Score,0.29405755337177290593
72,CATHEDRAL,FATCAT,TM-Score,0.29317820606160262343
73,CATHEDRAL,FATCAT,TM-Score,0.29215536812006129580
74,CATHEDRAL,FATCAT,TM-Score,0.29114052727528120861
75,CATHEDRAL,FATCAT,TM-Score,0.29027847750625296566
76,CATHEDRAL,FATCAT,TM-Score,0.28954834658574542118
77,CATHEDRAL,FATCAT,TM-Score,0.28877292215967952659
78,CATHEDRAL,FATCAT,TM-Score,0.28813168569812218446
