n,app,alg,score_type,avg_cume_score
19,mTM,TM_AVG,TM-Score,0.94030783990152878592
20,mTM,TM_AVG,TM-Score,0.93860632571224672718
21,mTM,TM_AVG,TM-Score,0.93687033436062154308
22,mTM,TM_AVG,TM-Score,0.93507210126814305059
23,mTM,TM_AVG,TM-Score,0.93322536272350484441
24,mTM,TM_AVG,TM-Score,0.93134981942043419140
25,mTM,TM_AVG,TM-Score,0.92960623811673988963
26,mTM,TM_AVG,TM-Score,0.92792824815885240275
27,mTM,TM_AVG,TM-Score,0.92621405240059323701
28,mTM,TM_AVG,TM-Score,0.92449740403878291832
29,mTM,TM_AVG,TM-Score,0.92289610393032376501
30,mTM,TM_AVG,TM-Score,0.92122857358557980349
31,mTM,TM_AVG,TM-Score,0.91968629172548110302
32,mTM,TM_AVG,TM-Score,0.91813689680674707697
33,mTM,TM_AVG,TM-Score,0.91658208207811626083
34,mTM,TM_AVG,TM-Score,0.91511141360885194850
35,mTM,TM_AVG,TM-Score,0.91367115099074839831
36,mTM,TM_AVG,TM-Score,0.91223271054401744830
37,mTM,TM_AVG,TM-Score,0.91078188053010420450
38,mTM,TM_AVG,TM-Score,0.90935027668701480154
39,mTM,TM_AVG,TM-Score,0.90790090408737537863
40,mTM,TM_AVG,TM-Score,0.90652097930878725785
41,mTM,TM_AVG,TM-Score,0.90516682719301736667
42,mTM,TM_AVG,TM-Score,0.90376740682924496528
43,mTM,TM_AVG,TM-Score,0.90239480455927490866
44,mTM,TM_AVG,TM-Score,0.90103507264087644956
45,mTM,TM_AVG,TM-Score,0.89967241180519059062
46,mTM,TM_AVG,TM-Score,0.89834031287407925260
47,mTM,TM_AVG,TM-Score,0.89699598251756140183
48,mTM,TM_AVG,TM-Score,0.89570314180687957604
49,mTM,TM_AVG,TM-Score,0.89436953544950055913
50,mTM,TM_AVG,TM-Score,0.89307957168598838094
51,mTM,TM_AVG,TM-Score,0.89186383313986907958
52,mTM,TM_AVG,TM-Score,0.89065215758090217882
53,mTM,TM_AVG,TM-Score,0.88942035427633520050
54,mTM,TM_AVG,TM-Score,0.88821618063968175932
55,mTM,TM_AVG,TM-Score,0.88695154643783318637
56,mTM,TM_AVG,TM-Score,0.88578310246108463089
57,mTM,TM_AVG,TM-Score,0.88463902380881872639
58,mTM,TM_AVG,TM-Score,0.88348567659068892873
59,mTM,TM_AVG,TM-Score,0.88233181782903285449
60,mTM,TM_AVG,TM-Score,0.88115308754601460356
61,mTM,TM_AVG,TM-Score,0.88001563231865298994
62,mTM,TM_AVG,TM-Score,0.87879879932096887049
63,mTM,TM_AVG,TM-Score,0.87765997382783250244
64,mTM,TM_AVG,TM-Score,0.87656957871777274131
65,mTM,TM_AVG,TM-Score,0.87552339758468552971
66,mTM,TM_AVG,TM-Score,0.87443289923365327380
67,mTM,TM_AVG,TM-Score,0.87341976544273740642
68,mTM,TM_AVG,TM-Score,0.87236562567253876846
69,mTM,TM_AVG,TM-Score,0.87132669398685128116
70,mTM,TM_AVG,TM-Score,0.87031608848237110174
71,mTM,TM_AVG,TM-Score,0.86937616968857464630
72,mTM,TM_AVG,TM-Score,0.86841759886390951716
73,mTM,TM_AVG,TM-Score,0.86736492945460181556
74,mTM,TM_AVG,TM-Score,0.86632819289360492801
75,mTM,TM_AVG,TM-Score,0.86531070448861652237
76,mTM,TM_AVG,TM-Score,0.86435502775833465099
77,mTM,TM_AVG,TM-Score,0.86337414921658574005
78,mTM,TM_AVG,TM-Score,0.86245142759075771787
79,mTM,TM_AVG,TM-Score,0.86151805640686336143
80,mTM,TM_AVG,TM-Score,0.86055573306217932602
81,mTM,TM_AVG,TM-Score,0.85958846283887201565
82,mTM,TM_AVG,TM-Score,0.85870600128588658131
83,mTM,TM_AVG,TM-Score,0.85780764892322031651
84,mTM,TM_AVG,TM-Score,0.85690534255045090831
85,mTM,TM_AVG,TM-Score,0.85596959203703016374
86,mTM,TM_AVG,TM-Score,0.85501310848646532179
87,mTM,TM_AVG,TM-Score,0.85410508542036915792
88,mTM,TM_AVG,TM-Score,0.85316891012617045001
89,mTM,TM_AVG,TM-Score,0.85223538527523370055
90,mTM,TM_AVG,TM-Score,0.85134867758909944227
91,mTM,TM_AVG,TM-Score,0.85045621316897675221
92,mTM,TM_AVG,TM-Score,0.84953024283173978407
93,mTM,TM_AVG,TM-Score,0.84861476612994846152
94,mTM,TM_AVG,TM-Score,0.84772767667508180455
95,mTM,TM_AVG,TM-Score,0.84683404576558239333
96,mTM,TM_AVG,TM-Score,0.84591840784868868420
97,mTM,TM_AVG,TM-Score,0.84504675420635044631
98,mTM,TM_AVG,TM-Score,0.84419838598979684035
99,mTM,TM_AVG,TM-Score,0.84329803200887212474
100,mTM,TM_AVG,TM-Score,0.84242819912411541533
1,RUPEE Fast,TM_AVG,TM-Score,0.99999700869491939444
2,RUPEE Fast,TM_AVG,TM-Score,0.99017284268901184306
3,RUPEE Fast,TM_AVG,TM-Score,0.98202847704364728148
4,RUPEE Fast,TM_AVG,TM-Score,0.97692622930704292569
5,RUPEE Fast,TM_AVG,TM-Score,0.97197409443486048222
6,RUPEE Fast,TM_AVG,TM-Score,0.96835836327564828148
7,RUPEE Fast,TM_AVG,TM-Score,0.96455353848053478690
8,RUPEE Fast,TM_AVG,TM-Score,0.96107790980267414132
9,RUPEE Fast,TM_AVG,TM-Score,0.95819479531125380710
10,RUPEE Fast,TM_AVG,TM-Score,0.95522826080589460667
11,RUPEE Fast,TM_AVG,TM-Score,0.95251799520966562197
12,RUPEE Fast,TM_AVG,TM-Score,0.94972526866842824769
13,RUPEE Fast,TM_AVG,TM-Score,0.94720022575411422927
14,RUPEE Fast,TM_AVG,TM-Score,0.94475968111340086806
15,RUPEE Fast,TM_AVG,TM-Score,0.94230863783327289093
16,RUPEE Fast,TM_AVG,TM-Score,0.94022961213223728594
17,RUPEE Fast,TM_AVG,TM-Score,0.93814351844957920719
18,RUPEE Fast,TM_AVG,TM-Score,0.93616682362753576358
19,RUPEE Fast,TM_AVG,TM-Score,0.93416358193309470789
20,RUPEE Fast,TM_AVG,TM-Score,0.93223860877493670125
21,RUPEE Fast,TM_AVG,TM-Score,0.93019628352903493347
22,RUPEE Fast,TM_AVG,TM-Score,0.92812022152857782677
23,RUPEE Fast,TM_AVG,TM-Score,0.92599939915611834444
24,RUPEE Fast,TM_AVG,TM-Score,0.92387384032418340486
25,RUPEE Fast,TM_AVG,TM-Score,0.92179678959942607867
26,RUPEE Fast,TM_AVG,TM-Score,0.91971771724776855064
27,RUPEE Fast,TM_AVG,TM-Score,0.91790204429989808014
28,RUPEE Fast,TM_AVG,TM-Score,0.91585650741861761071
29,RUPEE Fast,TM_AVG,TM-Score,0.91366019928513670307
30,RUPEE Fast,TM_AVG,TM-Score,0.91158289974450813852
31,RUPEE Fast,TM_AVG,TM-Score,0.90959422775296729292
32,RUPEE Fast,TM_AVG,TM-Score,0.90751474246803676719
33,RUPEE Fast,TM_AVG,TM-Score,0.90552031969599976919
34,RUPEE Fast,TM_AVG,TM-Score,0.90356244516856195858
35,RUPEE Fast,TM_AVG,TM-Score,0.90164854311170637405
36,RUPEE Fast,TM_AVG,TM-Score,0.89964226631585784089
37,RUPEE Fast,TM_AVG,TM-Score,0.89791999662938746366
38,RUPEE Fast,TM_AVG,TM-Score,0.89611427131391661725
39,RUPEE Fast,TM_AVG,TM-Score,0.89436739343886911375
40,RUPEE Fast,TM_AVG,TM-Score,0.89269914935639560438
41,RUPEE Fast,TM_AVG,TM-Score,0.89103802411843322080
42,RUPEE Fast,TM_AVG,TM-Score,0.88949240769856890794
43,RUPEE Fast,TM_AVG,TM-Score,0.88800979960829788295
44,RUPEE Fast,TM_AVG,TM-Score,0.88646422478014164905
